Label	Category	Name
GCA_016864535.1_ASM1686453v1_CP044009.1_seq1...tet_rpg	Latent	NA
GCA_018263855.1_ASM1826385v1_CP073318.1_seq1...tet_rpg	Latent	NA
GCA_018327705.1_ASM1832770v1_BNEM01000002.1_seq1...tet_rpg	Latent	NA
GCA_019778745.1_ASM1977874v1_JAAXRE010000012.1_seq1...tet_rpg	Latent	NA
GCA_022320765.1_ASM2232076v1_JAKJJX010000032.1_seq1...tet_rpg	Latent	NA
GCA_028622115.1_ASM2862211v1_CP097263.1_seq1...tet_rpg	Latent	NA
GCA_029167625.1_ASM2916762v1_CP119145.1_seq1...tet_rpg	Latent	NA
GCA_030718205.1_ASM3071820v1_JAUZQF010000015.1_seq1...tet_rpg	Latent	NA
GCA_032229325.1_ASM3222932v1_CP135086.1_seq1...tet_rpg	Latent	NA
GCA_034335085.1_ASM3433508v1_JAWXXJ010000001.1_seq1...tet_rpg	Latent	NA
GCA_035942395.1_ASM3594239v1_DASZDD010000552.1_seq1...tet_rpg	Latent	NA
GCA_035944845.1_ASM3594484v1_DASZAW010000060.1_seq1...tet_rpg	Latent	NA
GCA_036259595.1_ASM3625959v1_DATABL010000113.1_seq1...tet_rpg	Latent	NA
GCA_036267815.1_ASM3626781v1_DATAVI010000032.1_seq1...tet_rpg	Latent	NA
GCA_036403095.1_ASM3640309v1_DASWRQ010000401.1_seq1...tet_rpg	Latent	NA
GCA_036503355.1_ASM3650335v1_DASXXB010000072.1_seq1...tet_rpg	Latent	NA
GCA_036524985.1_ASM3652498v1_DATDBH010000115.1_seq1...tet_rpg	Latent	NA
GCA_036566725.1_ASM3656672v1_DATCVT010000357.1_seq1...tet_rpg	Latent	NA
GCA_900177255.1_IMG.taxon_2524614730_annotated_assembly_FWZW01000001.1_seq1...tet_rpg	Latent	NA
GCA_902168155.1_MAG.Devosia_sp_nbed14b33_CABHOQ010000024.1_seq1...tet_rpg	Latent	NA
GCA_000193205.1_ASM19320v1_CP002512.1_seq1...tet_rpg	Established	tet(T)
GCA_000284295.1_ASM28429v1_AP012319.1_seq1...tet_rpg	Latent	NA
GCA_000292525.1_ASM29252v1_AEYF01000022.1_seq1...tet_rpg	Latent	NA
GCA_000295895.1_ASM29589v1_AMCP01000847.1_seq1...tet_rpg	Latent	NA
GCA_000376825.1_ASM37682v1_AQXW01000004.1_seq1...tet_rpg	Latent	NA
GCA_000427705.1_ASM42770v1_ATYN01000005.1_seq1...tet_rpg	Latent	NA
GCA_000483365.1_ASM48336v1_AXYP01000096.1_seq1...tet_rpg	Latent	NA
GCA_001279555.1_ASM127955v1_LGEB01000121.1_seq1...tet_rpg	Latent	NA
GCA_001921205.1_ASM192120v1_MSIE01000011.1_seq1...tet_rpg	Latent	NA
GCA_001984175.1_ASM198417v1_MTQP01000067.1_seq1...tet_rpg	Latent	NA
GCA_002275275.1_ISU.931_v1.0_LKXA01000113.1_seq1...tet_rpg	Latent	NA
GCA_002455975.1_ASM245597v1_DKLM01000082.1_seq1...tet_rpg	Latent	NA
GCA_002688545.1_ASM268854v1_CP024052.1_seq2...tet_rpg	Latent	NA
GCA_003001815.1_ASM300181v1_PVMZ01000017.1_seq1...tet_rpg	Latent	NA
GCA_003027925.1_ASM302792v1_PYPS01000003.1_seq1...tet_rpg	Latent	NA
GCA_003148685.1_ASM314868v1_QGGR01000012.1_seq1...tet_rpg	Latent	NA
GCA_003172935.1_ASM317293v1_QGKS01000286.1_seq1...tet_rpg	Latent	NA
GCA_003259845.1_ASM325984v1_QLMJ01000016.1_seq1...tet_rpg	Latent	NA
GCA_003725545.1_ASM372554v1_RJLN01000036.1_seq1...tet_rpg	Latent	NA
GCA_004217135.1_ASM421713v1_SHKK01000001.1_seq1...tet_rpg	Latent	NA
GCA_004306515.1_ASM430651v1_SILG01000001.1_seq1...tet_rpg	Latent	NA
GCA_013407855.1_ASM1340785v1_JACBZH010000001.1_seq2...tet_rpg	Latent	NA
GCA_013694245.2_ASM1369424v2_CP059322.2_seq1...tet_rpg	Latent	NA
GCA_014204915.1_ASM1420491v1_JACHMH010000001.1_seq1...tet_rpg	Latent	NA
GCA_014205135.1_ASM1420513v1_JACHMY010000001.1_seq2...tet_rpg	Latent	NA
GCA_014646195.1_ASM1464619v1_BMMZ01000008.1_seq1...tet_rpg	Latent	NA
GCA_016862095.1_ASM1686209v1_BOMH01000081.1_seq1...tet_rpg	Latent	NA
GCA_016862115.1_ASM1686211v1_BOMI01000013.1_seq1...tet_rpg	Latent	NA
GCA_016862335.1_ASM1686233v1_BOMT01000040.1_seq1...tet_rpg	Latent	NA
GCA_016862355.1_ASM1686235v1_BOMU01000081.1_seq1...tet_rpg	Latent	NA
GCA_016862515.1_ASM1686251v1_BONC01000001.1_seq1...tet_rpg	Latent	NA
GCA_016925535.1_ASM1692553v1_CP070496.1_seq2...tet_rpg	Latent	NA
GCA_016925615.1_ASM1692561v1_CP070499.1_seq1...tet_rpg	Latent	NA
GCA_018332655.1_ASM1833265v1_BOQL01000029.1_seq1...tet_rpg	Latent	NA
GCA_019697375.1_Llam7_JAHCDI010000004.1_seq1...tet_rpg	Latent	NA
GCA_020740535.1_ASM2074053v1_CP082362.1_seq2...tet_rpg	Latent	NA
GCA_020873875.1_ASM2087387v1_JAHWGU010000018.1_seq1...tet_rpg	Latent	NA
GCA_021228115.1_ASM2122811v1_JAJQQQ010000001.1_seq1...tet_rpg	Latent	NA
GCA_021442385.1_ASM2144238v1_MUZA01000004.1_seq1...tet_rpg	Latent	NA
GCA_022747945.1_ASM2274794v1_JALDST010000001.1_seq1...tet_rpg	Latent	NA
GCA_023544465.1_ASM2354446v1_JALPVL010000014.1_seq1...tet_rpg	Latent	NA
GCA_025264685.1_ASM2526468v1_CP073721.1_seq1...tet_rpg	Latent	NA
GCA_027497235.1_ASM2749723v1_CP114902.1_seq1...tet_rpg	Latent	NA
GCA_027853915.1_ASM2785391v1_JAQGLA010000113.1_seq1...tet_rpg	Latent	NA
GCA_030009775.1_ASM3000977v1_JASCTH010000051.1_seq1...tet_rpg	Latent	NA
GCA_030147025.1_ASM3014702v1_JASLAM010001307.1_seq1...tet_rpg	Latent	NA
GCA_030811555.1_ASM3081155v1_JAUSQZ010000001.1_seq1...tet_rpg	Latent	NA
GCA_031199965.1_ASM3119996v1_CP133605.1_seq2...tet_rpg	Latent	NA
GCA_035282125.1_ASM3528212v1_JAYJLS010000001.1_seq1...tet_rpg	Latent	NA
GCA_035489935.1_ASM3548993v1_DATHIY010000713.1_seq1...tet_rpg	Latent	NA
GCA_035804055.1_ASM3580405v1_JARLKZ010000008.1_seq1...tet_rpg	Latent	NA
GCA_035917755.1_ASM3591775v1_CP109109.1_seq2...tet_rpg	Latent	NA
GCA_036231355.1_ASM3623135v1_CP109496.1_seq1...tet_rpg	Latent	NA
GCA_036388055.1_ASM3638805v1_DASVSN010000287.1_seq1...tet_rpg	Latent	NA
GCA_036497285.1_ASM3649728v1_DASXJR010000060.1_seq1...tet_rpg	Latent	NA
GCA_900089595.1_IMG.taxon_2617270871_annotated_assembly_LT594323.1_seq1...tet_rpg	Latent	NA
GCA_900090305.1_IMG.taxon_2634166273_annotated_assembly_LT607751.1_seq1...tet_rpg	Latent	NA
GCA_900129075.1_IMG.taxon_2582581265_annotated_assembly_FQVH01000012.1_seq1...tet_rpg	Latent	NA
GCA_900215205.1_IMG.taxon_2675903134_annotated_assembly_OBDY01000002.1_seq1...tet_rpg	Latent	NA
GCA_000230915.2_ASM23091v1_AGIP01000006.1_seq1...tet_rpg	Latent	NA
GCA_000379825.1_ASM37982v1_KB903817.1_seq1...tet_rpg	Latent	NA
GCA_000494755.1_ASM49475v1_CP006272.1_seq1...tet_rpg	Latent	NA
GCA_000509425.1_ASM50942v1_BAUO01000003.1_seq1...tet_rpg	Latent	NA
GCA_000686705.1_ASM68670v1_JMLJ01000003.1_seq1...tet_rpg	Latent	NA
GCA_002224835.1_ASM222483v1_MBRK01000001.1_seq1...tet_rpg	Latent	NA
GCA_002257645.1_ASM225764v1_NQMO01000001.1_seq1...tet_rpg	Latent	NA
GCA_003027925.1_ASM302792v1_PYPS01000008.1_seq1...tet_rpg	Latent	NA
GCA_003268275.1_ASM326827v1_QLYR01000015.1_seq1...tet_rpg	Latent	NA
GCA_005233875.1_ASM523387v1_SZPZ01000002.1_seq1...tet_rpg	Latent	NA
GCA_005844705.1_ASM584470v1_SPGN01000088.1_seq1...tet_rpg	Latent	NA
GCA_009728935.1_ASM972893v1_CP034235.1_seq1...tet_rpg	Latent	NA
GCA_014655595.1_ASM1465559v1_BNBL01000005.1_seq1...tet_rpg	Latent	NA
GCA_015767265.1_ASM1576726v1_JADPIB010000004.1_seq1...tet_rpg	Latent	NA
GCA_017874545.1_ASM1787454v1_JAGGLT010000033.1_seq1...tet_rpg	Latent	NA
GCA_018499875.1_ASM1849987v1_JAHBAY010000004.1_seq1...tet_rpg	Latent	NA
GCA_018917865.1_ASM1891786v1_JAHLPM010000003.1_seq1...tet_rpg	Latent	NA
GCA_023544445.1_ASM2354444v1_JALPVJ010000002.1_seq1...tet_rpg	Latent	NA
GCA_031085175.1_ASM3108517v1_JAVHUY010000032.1_seq1...tet_rpg	Latent	NA
GCA_034347145.1_PDT001878910.1_DASIWL010000028.1_seq1...tet_rpg	Established	tet(S)
GCA_035576065.1_ASM3557606v1_DATLWX010000030.1_seq1...tet_rpg	Latent	NA
GCA_036401495.1_ASM3640149v1_DASWUV010000214.1_seq1...tet_rpg	Latent	NA
GCA_037068845.1_ASM3706884v1_JBAMRP010000034.1_seq1...tet_rpg	Established	tet(W)
GCA_000016265.1_ASM1626v1_CP000629.1_seq1...tet_rpg	Latent	NA
GCA_000092025.1_ASM9202v1_AE007869.2_seq1...tet_rpg	Latent	NA
GCA_000421945.1_genome_ASXY01000091.1_seq1...tet_rpg	Latent	NA
GCA_000633475.1_ASM63347v1_AYMH01000015.1_seq1...tet_rpg	Latent	NA
GCA_000718305.1_ASM71830v1_JOFQ01000006.1_seq1...tet_rpg	Latent	NA
GCA_001005815.2_ASM100581v2_LBHX02000001.1_seq1...tet_rpg	Latent	NA
GCA_001425025.1_Root122_LMDE01000011.1_seq1...tet_rpg	Latent	NA
GCA_001879105.1_ASM187910v1_MLCF01000094.1_seq1...tet_rpg	Latent	NA
GCA_002008225.1_ASM200822v1_MRDH01000006.1_seq1...tet_rpg	Latent	NA
GCA_002980555.1_ASM298055v1_PVBT01000004.1_seq1...tet_rpg	Latent	NA
GCA_003053405.1_ASM305340v1_QAYR01000004.1_seq1...tet_rpg	Latent	NA
GCA_003991425.1_ASM399142v1_CP034346.1_seq1...tet_rpg	Latent	NA
GCA_004137345.1_ASM413734v1_SDWV01000013.1_seq1...tet_rpg	Latent	NA
GCA_013403245.1_ASM1340324v1_JACBNQ010000015.1_seq1...tet_rpg	Latent	NA
GCA_014203715.1_ASM1420371v1_JACHJP010000002.1_seq1...tet_rpg	Latent	NA
GCA_014205335.1_ASM1420533v1_JACHNH010000001.1_seq1...tet_rpg	Latent	NA
GCA_014385195.1_ASM1438519v1_JACRTG010000016.1_seq1...tet_rpg	Latent	NA
GCA_015767245.1_ASM1576724v1_JADOTV010000026.1_seq1...tet_rpg	Latent	NA
GCA_016801025.1_ASM1680102v1_CP068983.1_seq1...tet_rpg	Latent	NA
GCA_016862515.1_ASM1686251v1_BONC01000007.1_seq1...tet_rpg	Latent	NA
GCA_016862535.1_ASM1686253v1_BOND01000002.1_seq1...tet_rpg	Latent	NA
GCA_016906045.1_ASM1690604v1_CP070235.1_seq1...tet_rpg	Latent	NA
GCA_025165815.1_ASM2516581v1_JAFFZE010000002.1_seq1...tet_rpg	Latent	NA
GCA_027620315.1_ASM2762031v1_JAPNNL010000143.1_seq1...tet_rpg	Latent	NA
GCA_027923225.1_ASM2792322v1_BSDI01000007.1_seq1...tet_rpg	Latent	NA
GCA_029626225.1_ASM2962622v1_JARUBP010000001.1_seq2...tet_rpg	Latent	NA
GCA_030159855.1_ASM3015985v1_BSNG01000001.1_seq1...tet_rpg	Latent	NA
GCA_030813115.1_ASM3081311v1_JAUSTY010000006.1_seq1...tet_rpg	Latent	NA
GCA_031457855.1_ASM3145785v1_JAURTI010000002.1_seq1...tet_rpg	Latent	NA
GCA_035697365.1_ASM3569736v1_DASSDE010001039.1_seq1...tet_rpg	Latent	NA
GCA_036276095.1_ASM3627609v1_DASUCK010000081.1_seq1...tet_rpg	Latent	NA
GCA_036503315.1_ASM3650331v1_DASXXA010000202.1_seq1...tet_rpg	Latent	NA
GCA_000024685.1_ASM2468v1_CP001793.1_seq1...tet_rpg	Latent	NA
GCA_000517885.1_ASM51788v1_ASPT01000009.1_seq1...tet_rpg	Latent	NA
GCA_000518265.1_ASM51826v1_JADG01000012.1_seq1...tet_rpg	Latent	NA
GCA_000720485.1_ASM72048v1_JOAX01000001.1_seq1...tet_rpg	Latent	NA
GCA_001277345.1_ASM127734v1_LIUT01000001.1_seq1...tet_rpg	Latent	NA
GCA_001424945.1_Root1203_LMCW01000022.1_seq1...tet_rpg	Latent	NA
GCA_001509495.1_ASM150949v1_LLZH01000287.1_seq1...tet_rpg	Latent	NA
GCA_001662055.1_ASM166205v1_LYPK01000001.1_seq1...tet_rpg	Latent	NA
GCA_001860525.1_ASM186052v1_JFOM01000058.1_seq1...tet_rpg	Latent	NA
GCA_002117485.1_ASM211748v1_CP021030.1_seq1...tet_rpg	Latent	NA
GCA_002335745.1_ASM233574v1_NIST01000001.1_seq1...tet_rpg	Latent	NA
GCA_002555305.1_ASM255530v1_NUDK01000036.1_seq1...tet_rpg	Latent	NA
GCA_003265355.1_ASM326535v1_QFRW01000092.1_seq1...tet_rpg	Latent	NA
GCA_009917525.1_ASM991752v1_QZDU01000001.1_seq1...tet_rpg	Latent	NA
GCA_017744655.1_ASM1774465v1_JAGIAW010000002.1_seq1...tet_rpg	Latent	NA
GCA_019684195.1_ASM1968419v1_JABDXI010000039.1_seq1...tet_rpg	Latent	NA
GCA_022603055.1_ASM2260305v1_JAKXDX010000041.1_seq1...tet_rpg	Latent	NA
GCA_030252345.1_ASM3025234v1_CP126980.1_seq1...tet_rpg	Latent	NA
GCA_030269225.1_ASM3026922v1_BSSY01000019.1_seq1...tet_rpg	Latent	NA
GCA_035762945.1_ASM3576294v1_DASUCB010000450.1_seq1...tet_rpg	Latent	NA
GCA_036503555.1_ASM3650355v1_DASXWQ010000074.1_seq1...tet_rpg	Latent	NA
GCA_900142075.1_IMG.taxon_2703719061_annotated_assembly_FQZO01000005.1_seq1...tet_rpg	Latent	NA
GCA_000006155.2_ASM615v2_AAAC01000001.1_seq1...tet_rpg	Latent	NA
GCA_000024025.1_ASM2402v1_CP001700.1_seq1...tet_rpg	Latent	NA
GCA_000687555.1_ASM68755v1_JHWJ01000004.1_seq1...tet_rpg	Latent	NA
GCA_000981315.1_ASM98131v1_LATY01000030.1_seq1...tet_rpg	Latent	NA
GCA_001645525.1_ASM164552v1_LXFR01000077.1_seq1...tet_rpg	Latent	NA
GCA_001879105.1_ASM187910v1_MLCF01000032.1_seq1...tet_rpg	Latent	NA
GCA_001884045.1_ASM188404v1_MACF01000119.1_seq1...tet_rpg	Latent	NA
GCA_002014505.1_ASM201450v1_MUAH01000007.1_seq1...tet_rpg	Latent	NA
GCA_002531725.1_ASM253172v1_NWSQ01000033.1_seq1...tet_rpg	Latent	NA
GCA_003985155.1_ASM398515v1_ML133690.1_seq1...tet_rpg	Latent	NA
GCA_004136315.1_ASM413631v1_CP029562.1_seq1...tet_rpg	Latent	NA
GCA_008042405.1_ASM804240v1_QNUD01000007.1_seq1...tet_rpg	Latent	NA
GCA_015244315.1_ASM1524431v1_CP043317.1_seq1...tet_rpg	Latent	NA
GCA_019710575.1_ASM1971057v1_JAHWFK010000005.1_seq1...tet_rpg	Latent	NA
GCA_023897065.1_ASM2389706v1_JAMHIV010000013.1_seq1...tet_rpg	Latent	NA
GCA_024137025.1_ASM2413702v1_JAMYJR010000035.1_seq1...tet_rpg	Latent	NA
GCA_026626335.1_ASM2662633v1_JAPNTZ010000001.1_seq1...tet_rpg	Latent	NA
GCA_031454105.1_ASM3145410v1_JAVDQD010000002.1_seq1...tet_rpg	Latent	NA
GCA_035551595.1_ASM3555159v1_DASZNN010000402.1_seq1...tet_rpg	Latent	NA
GCA_035575815.1_ASM3557581v1_DATLXO010000194.1_seq1...tet_rpg	Latent	NA
GCA_035630315.1_ASM3563031v1_DASQKX010000071.1_seq1...tet_rpg	Latent	NA
GCA_036402935.1_ASM3640293v1_DASWRZ010000015.1_seq1...tet_rpg	Latent	NA
GCA_036525335.1_ASM3652533v1_DATDAP010000204.1_seq1...tet_rpg	Latent	NA
GCA_900094625.1_IMG.taxon_2615840624_annotated_assembly_FMAJ01000002.1_seq1...tet_rpg	Latent	NA
GCA_930989885.1_ERR3414573_bin.7_metaWRAP_v1.1_MAG_CAKNNM010000013.1_seq1...tet_rpg	Latent	NA
GCA_000969415.1_ASM96941v1_JZEX01000152.1_seq1...tet_rpg	Latent	NA
GCA_001486905.1_17150_1_80_FAVF01000003.1_seq1...tet_rpg	Latent	NA
GCA_002573675.1_ASM257367v1_PDHU01000001.1_seq1...tet_rpg	Latent	NA
GCA_003149185.1_ASM314918v1_QGDO01000003.1_seq1...tet_rpg	Latent	NA
GCA_003389455.1_ASM338945v1_QUAC01000057.1_seq1...tet_rpg	Latent	NA
GCA_003428695.1_ASM342869v1_QURH01000690.1_seq1...tet_rpg	Latent	NA
GCA_003568675.1_ASM356867v1_QXMJ01000180.1_seq1...tet_rpg	Latent	NA
GCA_009720365.1_ASM972036v1_ML769312.1_seq1...tet_rpg	Latent	NA
GCA_009733845.1_ASM973384v1_WNXZ01000001.1_seq1...tet_rpg	Latent	NA
GCA_010078385.1_ASM1007838v1_SIJC01000004.1_seq1...tet_rpg	Latent	NA
GCA_012034275.1_ASM1203427v1_JAATEP010000002.1_seq1...tet_rpg	Latent	NA
GCA_014638355.1_ASM1463835v1_BMFK01000001.1_seq1...tet_rpg	Latent	NA
GCA_023208195.1_ASM2320819v1_CP060034.1_seq1...tet_rpg	Latent	NA
GCA_029626225.1_ASM2962622v1_JARUBP010000001.1_seq1...tet_rpg	Latent	NA
GCA_900094555.1_IMG.taxon_2615840609_annotated_assembly_FMAC01000001.1_seq1...tet_rpg	Latent	NA
GCA_900188485.1_IMG.taxon_2675903059_annotated_assembly_FZPH01000001.1_seq1...tet_rpg	Latent	NA
GCA_937907545.1_SRR3901700_bin.52_CONCOCT_v1.1_MAG_CALESN010000053.1_seq1...tet_rpg	Established	tet(36)
GCA_000330885.1_ASM33088v1_CP004015.1_seq1...tet_rpg	Latent	NA
GCA_000379645.1_ASM37964v1_KB903357.1_seq1...tet_rpg	Latent	NA
GCA_000419725.1_ASM41972v1_ATTO01000035.1_seq1...tet_rpg	Latent	NA
GCA_000510625.1_ASM51062v1_AZNV01000050.1_seq1...tet_rpg	Latent	NA
GCA_000518785.1_ASM51878v1_JAEG01000002.1_seq1...tet_rpg	Latent	NA
GCA_000518785.1_ASM51878v1_KI912495.1_seq1...tet_rpg	Latent	NA
GCA_000732195.1_ASM73219v1_JNNU01000014.1_seq1...tet_rpg	Latent	NA
GCA_000799055.1_ZNC0028.1_JTLA01000081.1_seq1...tet_rpg	Latent	NA
GCA_001190945.1_ASM119094v1_CP011112.1_seq2...tet_rpg	Latent	NA
GCA_001406055.1_14207_7_55_CZBD01000004.1_seq1...tet_rpg	Latent	NA
GCA_001424945.1_Root1203_LMCW01000009.1_seq1...tet_rpg	Latent	NA
GCA_001692325.1_ASM169232v1_LXKN01000070.1_seq1...tet_rpg	Latent	NA
GCA_001729315.1_ASM172931v1_LZPI01000006.1_seq1...tet_rpg	Latent	NA
GCA_001899075.1_ASM189907v1_MKVA01000008.1_seq1...tet_rpg	Latent	NA
GCA_001899545.1_ASM189954v1_MKWB01000018.1_seq1...tet_rpg	Latent	NA
GCA_001938945.1_ASM193894v1_MKIO01000047.1_seq1...tet_rpg	Latent	NA
GCA_002968535.1_ASM296853v1_PVBK01000004.1_seq1...tet_rpg	Latent	NA
GCA_003024605.1_ASM302460v1_PYJQ01000009.1_seq1...tet_rpg	Latent	NA
GCA_003627775.1_ASM362777v1_CP032689.1_seq1...tet_rpg	Latent	NA
GCA_004353825.1_ASM435382v1_SMNA01000008.1_seq1...tet_rpg	Latent	NA
GCA_007050945.1_ASM705094v1_SPQF01000003.1_seq2...tet_rpg	Latent	NA
GCA_007713715.1_ASM771371v1_VJWX01000090.1_seq1...tet_rpg	Latent	NA
GCA_009451885.1_ASM945188v1_WIAO01000026.1_seq1...tet_rpg	Latent	NA
GCA_012275435.1_ASM1227543v1_JAAZQP010000001.1_seq1...tet_rpg	Latent	NA
GCA_012641435.1_ASM1264143v1_JABAIJ010000007.1_seq1...tet_rpg	Latent	NA
GCA_014193265.1_ASM1419326v1_JACHZC010000015.1_seq1...tet_rpg	Latent	NA
GCA_014203235.1_ASM1420323v1_JACHIN010000001.1_seq1...tet_rpg	Latent	NA
GCA_014837245.1_ASM1483724v1_JACYFU010000006.1_seq1...tet_rpg	Latent	NA
GCA_018070025.1_ASM1807002v1_JAGPYQ010000001.1_seq1...tet_rpg	Latent	NA
GCA_018829635.1_ASM1882963v1_JAHKKG010000007.1_seq1...tet_rpg	Latent	NA
GCA_019219005.1_ASM1921900v1_JAHUWO010000002.1_seq1...tet_rpg	Latent	NA
GCA_023006485.1_ASM2300648v1_JALBGW010000067.1_seq1...tet_rpg	Latent	NA
GCA_028473665.1_ASM2847366v1_CP098774.1_seq1...tet_rpg	Latent	NA
GCA_031455475.1_ASM3145547v1_JAVDSU010000006.1_seq1...tet_rpg	Latent	NA
GCA_035565135.1_ASM3556513v1_DATMSY010000107.1_seq1...tet_rpg	Latent	NA
GCA_035999135.1_ASM3599913v1_DASYGZ010000065.1_seq1...tet_rpg	Latent	NA
GCA_036528765.1_ASM3652876v1_JARWGH010000006.1_seq1...tet_rpg	Latent	NA
GCA_036754045.1_ASM3675404v1_DAIOPP010000100.1_seq1...tet_rpg	Latent	NA
GCA_900101685.1_IMG.taxon_2651870117_annotated_assembly_FMZZ01000007.1_seq1...tet_rpg	Latent	NA
GCA_000993785.3_ASM99378v3_CP009922.3_seq1...tet_rpg	Latent	NA
GCA_001553785.1_ASM155378v1_LOJP01000001.1_seq1...tet_rpg	Latent	NA
GCA_001866665.1_ASM186666v1_MLYO01000031.1_seq1...tet_rpg	Latent	NA
GCA_003863965.1_ASM386396v1_RRCN01000001.1_seq1...tet_rpg	Latent	NA
GCA_003999975.1_ASM399997v1_RJAC01000011.1_seq1...tet_rpg	Latent	NA
GCA_004349215.1_ASM434921v1_SMKU01000029.1_seq1...tet_rpg	Latent	NA
GCA_014646275.1_ASM1464627v1_BMND01000003.1_seq1...tet_rpg	Latent	NA
GCA_016772415.2_ASM1677241v2_JAGSGD010000001.1_seq1...tet_rpg	Latent	NA
GCA_016862955.1_ASM1686295v1_BONY01000152.1_seq1...tet_rpg	Latent	NA
GCA_016907715.1_ASM1690771v1_JAFBCM010000001.1_seq1...tet_rpg	Latent	NA
GCA_017989235.1_ASM1798923v1_JAGNQE010000079.1_seq1...tet_rpg	Latent	NA
GCA_024172085.1_ASM2417208v1_JAMZDZ010000001.1_seq2...tet_rpg	Latent	NA
GCA_030160115.1_ASM3016011v1_BSNS01000022.1_seq1...tet_rpg	Latent	NA
GCA_030645635.1_ASM3064563v1_JAUSML010000294.1_seq1...tet_rpg	Latent	NA
GCA_030651185.1_ASM3065118v1_JAUSCJ010000013.1_seq1...tet_rpg	Latent	NA
GCA_030811455.1_ASM3081145v1_JAUSQU010000001.1_seq1...tet_rpg	Latent	NA
GCA_001294335.1_ASM129433v1_LGKG01000112.1_seq1...tet_rpg	Latent	NA
GCA_003052545.1_ASM305254v1_QARW01000002.1_seq1...tet_rpg	Latent	NA
GCA_003112595.1_ASM311259v1_BEWD01000004.1_seq1...tet_rpg	Established	tet
GCA_010548525.1_ASM1054852v1_JAAGMG010000925.1_seq1...tet_rpg	Latent	NA
GCA_015356215.1_ASM1535621v1_JACEGI010000303.1_seq1...tet_rpg	Latent	NA
GCA_016863635.1_ASM1686363v1_BOPG01000023.1_seq1...tet_rpg	Latent	NA
GCA_019049285.1_ASM1904928v1_JAGMUL010000207.1_seq1...tet_rpg	Latent	NA
GCA_023273835.1_ASM2327383v1_CP096907.1_seq2...tet_rpg	Latent	NA
GCA_000520615.1_SOAPdenovo_v1.05_AQQW01000001.1_seq1...tet_rpg	Latent	NA
GCA_000719365.1_ASM71936v1_JOGE01000022.1_seq1...tet_rpg	Latent	NA
GCA_002849735.1_ASM284973v1_CP017780.1_seq1...tet_rpg	Latent	NA
GCA_013361855.1_ASM1336185v1_JABFXF010001166.1_seq1...tet_rpg	Latent	NA
GCA_016863475.1_ASM1686347v1_BOOY01000003.1_seq1...tet_rpg	Latent	NA
GCA_036967205.1_ASM3696720v1_CP146022.1_seq1...tet_rpg	Latent	NA
GCA_008905045.1_ASM890504v1_VWMY01000002.1_seq2...tet_rpg	Latent	NA
GCA_009733595.1_ASM973359v1_WOFH01000020.1_seq1...tet_rpg	Latent	NA
GCA_011297335.1_ASM1129733v1_JAAOTJ010000001.1_seq1...tet_rpg	Latent	NA
GCA_015209575.1_ASM1520957v1_JADFCP010000027.1_seq1...tet_rpg	Latent	NA
GCA_030118585.1_ASM3011858v1_JARPQY010000011.1_seq1...tet_rpg	Established	tet(44)_1
GCA_030815255.1_ASM3081525v1_JAUSWN010000009.1_seq1...tet_rpg	Latent	NA
GCA_000340415.1_Amycolatopsis_azurea_ANMG01000061.1_seq1...tet_rpg	Latent	NA
GCA_000478275.1_AO9412_01_ASJB01000046.1_seq1...tet_rpg	Latent	NA
GCA_000478275.1_AO9412_01_ASJB01000046.1_seq2...tet_rpg	Latent	NA
GCA_000715805.1_ASM71580v1_JNYH01001193.1_seq1...tet_rpg	Latent	NA
GCA_001247745.1_ASM124774v1_LAIR01000002.1_seq1...tet_rpg	Latent	NA
GCA_004349055.1_ASM434905v1_SMKX01000030.1_seq1...tet_rpg	Latent	NA
GCA_009760925.1_ASM976092v1_VRLV01000005.1_seq1...tet_rpg	Latent	NA
GCA_013870525.1_ASM1387052v1_JACBXD010000031.1_seq1...tet_rpg	Latent	NA
GCA_014648375.1_ASM1464837v1_BMQZ01000005.1_seq1...tet_rpg	Latent	NA
GCA_015356825.1_ASM1535682v1_JAACYW010000065.1_seq1...tet_rpg	Latent	NA
GCA_019710475.2_ASM1971047v2_JAJFAX010000010.1_seq1...tet_rpg	Latent	NA
GCA_020991375.1_ASM2099137v1_JAJLQZ010000025.1_seq1...tet_rpg	Latent	NA
GCA_034933325.1_ASM3493332v1_JAYFNR010000039.1_seq1...tet_rpg	Latent	NA
GCA_035616105.1_ASM3561610v1_JAOZYB010000345.1_seq1...tet_rpg	Latent	NA
GCA_000154505.1_ASM15450v1_DS499678.1_seq1...tet_rpg	Established	tet(32)
GCA_000203195.1_ASM20319v1_FR824044.1_seq1...tet_rpg	Established	tet(O_W_32_O)
GCA_000425945.1_ASM42594v1_AUEK01000011.1_seq1...tet_rpg	Latent	NA
GCA_000749465.3_ASM74946v3_JFBM01000031.1_seq1...tet_rpg	Latent	NA
GCA_001754075.1_ASM175407v1_MIEH01000003.1_seq2...tet_rpg	Latent	NA
GCA_002874775.1_ASM287477v1_CP020991.1_seq1...tet_rpg	Established	tet(O_32_O)
GCA_003014735.1_ASM301473v1_PYAX01000001.1_seq1...tet_rpg	Latent	NA
GCA_003403055.1_ASM340305v1_QURC01000004.1_seq1...tet_rpg	Latent	NA
